% # of instances: 2000

% Class distribution
% c1: 487
% c2: 487
% c3: 522
% c4: 504

@relation Synthetic_3_train

@attribute Dimension_1 numeric
@attribute Dimension_2 numeric
@attribute Dimension_3 numeric
@attribute Dimension_4 numeric
@attribute Dimension_5 numeric
@attribute Dimension_6 numeric
@attribute Dimension_8 numeric
@attribute Dimension_10 numeric
@attribute Dimension_11 numeric
@attribute Dimension_12 numeric
@attribute Dimension_13 numeric
@attribute Dimension_14 numeric
@attribute Dimension_15 numeric
@attribute Dimension_17 numeric
@attribute Dimension_18 numeric
@attribute Dimension_20 numeric
@attribute class {c1,c2,c3,c4}

@data
0.197571,1.631853,-0.136244,2.358078,0.918819,0.811265,2.975723,0.299764,-1.606293,0.347035,0.551653,2.226952,-2.181061,-1.678708,0.235157,-1.127761,c3
0.944034,0.00386,-2.283236,-4.020475,0.678985,0.633482,-16.332118,0.282179,-0.192881,0.756655,-0.041353,0.789119,-1.407153,0.906829,-0.992161,0.662968,c1
0.812821,1.712672,-1.16938,3.173676,-1.15827,0.174207,0.271968,0.301073,0.159999,0.249007,0.912046,0.043312,2.493931,-0.519637,-0.150026,1.992866,c3
0.73692,-0.412406,2.98417,-3.031722,0.381239,0.856444,-14.311584,0.214416,1.026588,0.56211,0.263366,-0.221096,2.011783,0.980478,-0.785013,0.769921,c1
0.492732,1.391053,-10.994903,-3.661277,0.751498,0.736843,-15.182942,0.180071,0.142723,0.441827,0.362348,0.474144,-2.588218,1.216894,1.389239,1.693634,c1
0.997391,-0.749987,-3.981153,-4.023643,0.309731,0.750416,3.125112,-0.078544,2.439732,0.303968,0.977263,1.898805,-4.21918,1.730227,0.732616,1.567909,c1
1.242429,0.123616,-2.335858,-4.00341,2.322878,0.679577,5.995003,0.350175,-0.849281,1.084849,1.380293,-1.040059,-3.167681,0.230387,-0.542454,2.549584,c4
0.845919,0.951506,-1.642234,2.344941,-2.013689,0.746131,-1.335829,-0.266308,0.198281,0.126281,0.433051,2.286976,-1.505895,-2.047964,-0.196039,1.61593,c3
0.319177,-1.018948,-3.918778,-4.207045,0.351724,0.978677,161.406659,0.494273,-1.634571,0.025139,0.576217,1.228267,-2.024898,1.066417,-0.204492,2.257,c1
-0.327847,3.865844,-0.393442,0.000341,2.262242,0.946616,0.34414,0.27633,-1.883538,1.503854,0.566374,1.232616,-5.950844,-1.471183,8.064385,2.027389,c2
-0.640232,2.934569,0.447389,-0.546172,1.79825,0.698503,0.521459,0.673008,2.807499,1.093025,0.957445,1.82119,-4.258471,-0.129901,-1.38343,-2.137502,c2
0.796232,2.111859,1.21078,4.191834,0.270817,0.82818,1.747106,-0.615027,2.656599,0.073106,0.349738,1.112678,-0.660663,-0.007287,-4.354796,1.564684,c3
0.388885,2.280243,-1.839719,0.76617,2.509524,0.70039,0.195435,1.234205,0.891,1.130944,1.029561,2.264139,-2.235247,-2.683594,-1.500596,1.11245,c2
0.413918,1.482244,-2.038031,3.432312,0.885281,0.575664,2.154925,-0.639296,3.656046,-0.079554,0.237267,-0.82742,5.551891,-1.087014,-3.944544,2.077917,c3
0.079506,2.363862,-0.094548,1.816173,-0.101715,-0.45453,2.465829,-0.643623,2.784875,-0.020739,-0.278047,0.406016,2.517203,-1.539248,-2.099262,0.362321,c3
-0.094684,2.33581,-1.480265,3.881288,0.660548,-0.415,0.960813,-1.439764,-0.747568,-0.015479,0.001612,-1.302935,6.134328,-2.037217,-2.051898,1.415398,c3
0.733201,0.594306,2.799501,-3.763067,0.334902,0.582427,6.610356,0.067762,-1.093911,-0.479049,1.259317,0.548178,-2.593893,1.737417,0.986563,2.915187,c1
0.328642,0.198368,-1.271005,-5.762926,0.549631,0.561466,-3.274258,0.482476,2.829973,0.743121,0.446335,-1.500472,-4.149194,1.961521,9.93165,2.838343,c4
0.797725,0.629113,-0.312304,-0.139876,1.380528,0.779485,-0.104636,0.019876,-0.565457,0.725625,0.756354,2.982403,1.912903,0.615631,0.846252,-2.750862,c2
-0.342328,3.082059,-4.377069,3.134048,1.798658,0.357734,-0.195314,-0.356433,4.641785,0.029373,0.408099,1.938854,0.020065,0.506581,-2.604068,-0.59813,c3
1.202155,1.681276,-0.440775,1.165535,0.782119,0.56488,18.146397,0.757608,3.412407,0.618866,0.974408,-1.894626,-6.094939,-0.779313,8.214406,2.20261,c4
0.614401,1.189231,2.435126,-1.705418,-1.415457,0.516553,2.853457,0.557018,-1.07697,0.22548,1.480133,-0.264786,-3.265698,-0.728967,1.920944,3.413142,c4
0.748631,3.094544,3.622057,2.846831,1.191211,0.134991,-1.974081,-0.005619,3.797795,0.128044,0.220262,0.582068,2.077263,-0.695129,-2.491634,2.06451,c3
0.457678,3.400137,-0.961712,-0.712791,2.443866,0.246922,0.049484,1.077365,2.63666,0.517664,1.364159,4.667676,4.785606,-1.341207,1.409613,-18.102549,c2
0.115168,2.402738,-1.311002,0.476671,-1.525449,1.044956,1.036747,0.803158,1.398491,0.573483,1.597741,2.126654,-0.325461,-3.261931,-1.232874,-3.365326,c2
0.115448,-0.000678,-3.421855,2.102255,0.047819,0.781363,-1.93257,0.942341,1.789056,-0.003189,0.544163,-0.159137,-3.148145,0.281947,-2.329757,1.451592,c4
-0.29822,0.632801,-2.233411,3.237067,1.485172,0.115635,7.760612,-0.237837,1.006391,0.218239,0.351215,0.331088,1.923645,0.543852,-2.216426,1.341908,c3
0.049169,1.344568,-0.491467,6.13363,-0.570515,0.973059,-1.097538,0.590164,4.585292,-0.107935,0.779714,-1.299681,-4.647746,-1.040587,-0.708793,2.107025,c4
0.33847,3.59982,0.065725,1.417756,2.606187,0.915507,2.471404,0.529493,2.656928,0.281721,0.809107,1.785512,-2.771733,-2.754714,-1.243667,-0.968428,c2
0.91754,1.02555,1.66476,2.72998,0.309809,0.778716,-3.413361,-0.498857,0.087145,0.399055,1.035368,2.109835,-1.756705,-1.869124,-3.044264,0.243106,c3
1.546097,0.769637,-0.333113,11.683789,-0.310073,0.767165,73.830315,2.314117,1.406081,-0.218544,1.035946,-0.747695,-2.254248,-0.199988,-0.577789,2.067007,c4
-1.330167,-0.566485,-11.775796,-2.582806,0.550285,0.923324,62.482337,0.554508,1.280015,-0.351715,0.734751,-0.318944,-1.472685,2.449761,1.776593,-0.43081,c1
0.69776,-2.288463,-0.84846,-3.324977,1.31175,0.847117,5.094646,2.212366,3.768375,-0.123644,0.831983,1.570476,-3.078759,0.740654,-2.312295,4.027796,c4
1.112086,1.601623,2.090745,3.507948,-0.677946,0.132935,0.136356,-0.143175,4.693329,0.51927,0.987314,0.432565,3.282217,-1.891497,-2.472724,0.317189,c3
0.505352,-2.284144,-5.776797,-2.553327,0.990216,0.679848,-15.869267,0.426649,0.090819,-0.041109,0.963078,-0.80062,-0.619005,1.59292,-0.378486,0.661709,c1
-1.150893,-0.339325,-0.369659,-3.66292,0.174575,0.939686,1.901921,0.804255,0.045762,-0.128205,1.114379,0.225203,-0.358885,2.305833,1.397195,2.368151,c1
0.671734,1.808066,4.612025,-2.865643,0.48337,0.902978,103.047393,1.424057,-1.020402,-0.638638,0.943798,0.859364,-3.602118,0.988606,-0.78314,0.655143,c1
-1.486745,3.071042,0.58512,0.667527,1.576215,0.690343,0.808548,-0.249561,-1.674384,0.256529,0.383995,1.504539,-4.527066,-0.05485,-1.327455,-0.663679,c2
0.042913,1.360148,-0.253791,2.322389,0.211913,0.648616,-4.174389,1.505726,-2.932203,-0.406648,0.953061,-3.094125,-3.966728,0.003234,-1.619525,3.161828,c4
-0.516383,1.953215,-1.817052,-0.407306,1.172138,0.410779,-0.282961,-0.077706,4.843696,-0.119057,0.726506,0.32901,-7.312403,-0.997939,0.589419,-7.711637,c2
-0.425157,1.771847,-2.277186,2.197117,0.971088,0.721617,1.800655,-0.35245,1.925947,0.714948,1.445069,1.103081,-0.445137,-0.990793,-2.256028,0.972883,c3
0.344387,-0.997044,-4.87061,-3.415473,0.853335,0.509042,-18.69203,1.070764,1.142575,0.008182,0.856364,-1.870892,1.312197,1.760885,-1.444179,2.067442,c1
0.47658,2.042633,-3.220214,-1.008828,1.195841,0.744163,3.737508,2.194457,5.142703,-0.133012,0.777051,0.318573,-2.913138,0.743801,-0.057025,2.995825,c4
1.537278,-0.915083,-3.334992,-3.4371,0.88809,0.708447,4.607765,0.149365,-0.052786,-0.476467,1.119951,0.727489,-0.83738,1.166532,0.959808,5.704809,c1
0.045366,2.371228,-1.042364,5.85841,1.540874,0.262149,3.207258,-1.289187,-0.701097,0.997617,1.004872,1.28774,1.189248,-2.255242,-1.040899,1.220411,c3
-0.143495,3.205576,-1.992005,-0.312681,0.897531,0.35501,2.560195,0.07226,-0.778149,-0.088472,0.696686,2.440994,-2.369807,-0.388346,-1.353561,0.49088,c2
0.303927,2.674468,-0.518408,1.253804,3.720708,0.193464,2.039772,0.510444,-0.025083,-0.207498,0.83918,1.7714,-1.909561,0.155623,-2.318137,-9.233402,c2
1.62329,-0.395791,-3.848213,-2.729757,0.724578,0.712594,-10.357532,0.771682,-0.59661,-0.293194,0.68883,-1.367601,-0.177345,2.408787,-1.473604,-0.063716,c1
0.031524,0.31675,-0.772274,3.686265,0.510894,-0.046034,-0.776754,0.00404,6.022595,1.171092,0.804275,1.208741,-0.898386,-2.253789,-0.654786,1.03214,c3
-0.606191,2.695014,0.79925,0.14404,2.234797,1.374088,3.155447,0.987492,3.074944,-0.162915,0.809775,3.047076,1.197012,-2.280185,-1.112294,-3.120615,c2
0.814654,1.331568,5.054952,-4.809895,0.175476,0.705303,-16.538254,1.031079,-0.400778,0.288379,0.516793,-1.219731,0.418416,1.738578,0.12575,3.296656,c1
-1.018029,5.664365,-0.3122,-1.084882,-0.207766,1.338964,3.271334,0.807406,-0.136757,-0.256945,0.655421,1.59743,-5.237333,-3.054472,-0.622845,0.793218,c2
1.17875,1.818409,4.784698,2.978296,2.708358,0.999219,16.907975,1.319179,-1.665761,-0.384051,1.138547,0.081561,-3.143977,1.632431,-1.791839,2.330402,c4
1.97656,-0.85954,-2.848495,-4.95764,0.076719,0.716246,-10.474189,0.475747,-0.341345,-0.075036,0.279493,-1.193379,-0.647761,0.879789,-0.122648,0.338678,c1
0.768529,-1.155786,-5.218522,-3.293167,0.375338,0.66379,12.822977,0.876455,0.328979,0.758356,0.448899,-0.185701,-1.493437,2.185507,-0.021317,2.11054,c1
-0.008321,3.76023,-0.132296,2.156076,-0.05783,0.616657,1.377041,0.857833,3.041018,-0.018693,0.871419,3.913583,1.760132,-1.874779,-1.210677,0.392639,c2
-0.117523,0.802039,-3.569141,-3.423912,0.487609,0.764864,-15.555019,0.826408,-1.028806,0.597468,0.66431,-0.927335,0.577443,0.435904,-0.436362,-0.457782,c1
1.185687,0.259522,0.86976,4.605513,1.205303,0.118504,-0.033327,0.47675,-3.498493,1.283369,0.866142,-0.637198,4.881997,0.345867,-2.047241,-1.35998,c3
1.69117,-1.765602,-1.119897,4.34085,-0.051249,0.771461,16.39345,0.80599,0.363022,-0.322809,1.10554,-1.789282,-3.799506,2.573211,-1.38407,1.242655,c4
0.108258,1.101363,2.244692,3.148732,0.539714,0.157035,1.818981,0.010211,-0.083223,1.514045,0.433767,0.713046,1.464672,-0.152055,-0.035565,-1.276962,c3
-0.878269,0.359334,5.220459,-3.214014,0.524331,0.666001,4.062477,0.328878,-0.468286,1.097106,0.365536,-0.241626,-1.418734,0.30243,-0.436552,0.177439,c1
0.109737,2.84697,0.212095,0.750468,3.341556,0.0508,0.897707,-0.18455,2.490493,-0.011559,0.694926,0.620933,-6.924951,0.483134,-1.695308,0.924987,c2
0.472762,1.333556,-0.36217,-0.811749,-0.06231,0.783806,8.490524,1.91102,-0.512615,-0.25217,0.4322,-0.136966,-1.821053,0.315587,-1.316846,-0.088812,c4
0.672077,0.884192,1.983229,10.038478,0.795532,0.76074,32.748349,1.481602,-0.772402,-0.162883,0.585729,0.395626,-0.253857,0.01219,8.047412,1.273569,c4
1.510827,1.367621,3.427408,-6.43286,1.497497,0.815785,-0.07395,1.920908,2.407864,0.392935,0.846318,-0.879312,-4.580516,-1.578292,-1.524578,5.563165,c4
1.613375,-0.142773,-4.042843,4.137148,-0.742724,0.999689,9.315713,0.266427,3.780091,0.599264,0.935776,0.203391,-2.698661,1.411501,-1.212802,3.661001,c4
0.666894,3.326872,2.395112,2.757888,1.42982,-0.191279,0.221806,0.784113,2.288044,1.643927,0.668498,1.671399,-0.177891,-1.370154,-2.471501,0.2143,c3
0.328804,1.837004,-0.064352,2.1708,0.763837,0.415458,-1.025153,0.163469,4.545162,1.81135,0.067435,0.67401,1.5078,-2.07851,-0.225476,0.856681,c3
-0.191155,2.273728,-2.04327,4.517232,0.235845,0.398917,0.102823,-0.181323,0.574639,1.868838,0.523478,2.220528,-0.335533,-0.511952,-2.543094,-0.154634,c3
0.726705,0.157459,-1.137535,0.174284,-0.073301,0.674105,-1.273182,0.323188,0.103759,0.420528,0.696348,-1.904432,-4.798108,0.871439,-0.582339,1.780504,c4
0.358236,4.003284,-0.520444,2.00004,3.350983,0.955483,1.518392,0.614691,2.230275,0.006055,0.712212,2.432101,-2.936389,-2.075002,-0.268882,-0.224477,c2
0.283647,2.468679,2.685158,3.207663,2.276005,0.017541,-1.296607,0.400431,6.295278,1.949721,0.172943,-0.451577,4.310332,0.471195,-2.561121,0.657908,c3
0.419466,3.407105,-6.372902,-3.048048,1.685186,0.582674,17.229288,1.219169,1.926119,0.696551,0.790448,-0.742033,-3.858665,-1.044064,0.725057,5.232409,c4
-0.461982,2.496938,1.490355,3.265036,1.04602,-0.180602,0.982063,-0.067532,2.15637,1.985456,0.718718,2.573461,-2.337773,-1.373228,-1.54193,2.719151,c3
-0.135868,-0.580398,-5.706427,-3.065451,0.702674,0.823145,-13.526351,-0.479586,-1.633371,0.896914,0.46504,-1.024463,0.583144,1.354405,0.335141,2.287373,c1
0.733363,2.074596,-0.696975,-0.504503,0.474482,0.861793,-0.45866,1.372788,-1.352354,0.428398,0.863801,0.949707,-6.29312,-0.959398,-0.958326,0.815773,c2
1.377895,2.27808,3.866658,-1.148884,0.061606,0.75436,-5.334836,-0.292736,-0.665225,0.939756,0.309668,-1.705481,-0.010191,1.878276,1.339185,0.958225,c1
0.280699,0.301859,-4.516788,-3.46252,0.790583,0.555567,-8.227828,-0.753301,-0.793234,1.459281,-0.291464,0.686813,-0.242548,1.522128,5.424732,-0.663605,c1
0.050766,0.085635,-0.772988,-3.538177,0.801938,0.814588,-10.55994,-0.266609,0.427882,1.451713,0.043939,-1.079468,1.965553,2.109989,0.214664,-1.436848,c1
0.941805,2.211954,1.711316,2.133674,-0.315971,0.798317,5.574863,-0.927652,5.734276,1.894276,0.575781,1.222948,2.128398,-0.671139,-1.366363,0.158329,c3
-0.090188,3.867384,0.771964,0.27141,2.459393,0.81363,1.112365,0.98806,-1.271436,0.590854,0.614253,2.08484,-2.088698,-0.140754,-0.430953,-1.391443,c2
-0.319225,-0.248656,13.366185,-3.716897,0.708257,0.92995,44.714286,-0.252355,0.458618,1.3523,-0.080467,0.429604,-0.754378,1.539211,2.19075,1.109575,c1
-0.736487,0.708882,0.277454,-1.790755,0.813239,0.951263,63.185409,0.206201,0.750363,1.297789,-0.423381,-0.144823,0.680424,0.91996,0.001033,3.529621,c1
1.357187,1.099449,1.23086,11.973824,0.094808,0.516375,-1.85982,1.530266,8.946618,1.097833,0.831402,-0.551487,-3.168231,0.906011,-0.771029,3.703345,c4
1.129111,2.305474,1.488065,3.720869,1.404567,0.130819,-1.356993,-0.546467,-2.596006,1.837331,0.377534,-0.34669,2.704412,-1.918451,-1.571904,1.050645,c3
1.433172,1.117948,-2.503895,7.147583,1.736333,0.580958,9.814986,0.398505,8.932357,0.973916,0.388572,-1.472669,-3.203685,1.029372,3.227254,3.274304,c4
-0.490075,1.803649,3.737418,1.785927,2.257567,0.21509,3.02811,-0.11392,1.116557,1.785717,0.200287,2.04808,-1.058313,-0.254481,-0.843924,1.458398,c3
-0.136033,3.119438,1.815835,3.56185,0.101244,0.308479,0.572181,0.668943,1.415688,1.613073,0.874019,-0.383989,2.073864,-1.479285,-1.388376,-0.110552,c3
0.228662,0.321139,-0.449586,-2.408477,0.497527,0.844304,-3.135227,0.940133,3.14383,1.068576,0.517964,-0.765008,-2.638674,0.757177,-0.434453,3.845208,c4
0.494679,4.520538,0.528331,-0.303781,1.92409,1.408859,0.890141,0.510963,1.372799,0.509395,0.735424,1.936669,-4.702882,0.913798,-0.125077,0.040712,c2
-0.123015,4.358064,-0.343536,0.465582,1.981232,0.582573,-0.157322,0.666699,-2.401281,0.778555,1.448092,0.973854,-4.90413,-2.312803,4.454259,0.104208,c2
0.360299,0.197947,-0.907398,6.419216,1.022896,0.91098,-1.471472,0.704704,-0.107236,1.658295,0.795496,-1.3524,-4.910757,-0.434347,-2.486989,5.731962,c4
-0.063619,-0.462681,-6.435128,-4.145964,0.134263,0.846576,-15.160529,0.621424,0.76965,1.643916,-0.599372,-0.879945,-0.922404,1.83191,1.796318,1.923396,c1
0.876267,0.604456,7.816694,-2.903349,0.495362,0.982724,-19.788422,0.671157,0.384901,1.301315,-0.430225,0.673856,-2.086805,1.813445,0.172736,0.834661,c1
0.145352,2.066284,0.354373,0.091681,2.584052,1.290685,4.120771,1.671453,-3.706089,1.161044,1.215294,3.638348,-0.314591,-2.573981,-0.102128,-2.314175,c2
-0.170768,0.144584,0.260111,-2.90943,0.750769,0.913793,379.626342,0.36331,-2.066413,1.629786,0.080158,-1.773965,0.230939,0.808961,-1.155068,1.964207,c1
-0.40207,2.444877,0.803445,0.125401,-1.078869,1.254735,1.035717,1.310028,-1.934107,1.181495,0.190569,2.614159,-0.942951,0.07438,-0.894156,-2.521302,c2
-0.390029,3.114936,-0.486925,3.029052,1.16811,-0.327673,3.083981,-0.219073,8.34598,1.497989,1.310973,-0.186979,4.776817,-0.818905,-0.893067,-0.446537,c3
0.726037,2.371917,-3.063815,8.184529,-0.00831,0.900312,0.591626,1.62532,0.624183,1.489241,0.604839,-1.749472,-4.603563,1.37891,4.766591,2.89279,c4
0.03859,3.225774,-4.224305,4.396048,1.495229,-0.396463,-3.358135,-0.644408,4.704654,1.351677,0.75658,1.224727,-0.801734,-0.875239,-1.772425,1.517226,c3
1.151621,2.888358,1.712338,3.80563,0.863841,-0.491101,-0.513266,-0.915733,8.088434,1.129907,0.670828,0.450545,1.412774,-1.957042,-1.911382,1.103319,c3
0.944757,0.472517,-1.10195,2.074096,0.8398,0.770387,-1.234288,1.956167,2.733539,1.49861,1.417273,0.138778,-4.533924,1.515688,4.92886,5.042531,c4
0.79163,1.322104,-1.37029,3.441403,1.310906,-0.295973,3.24875,-1.01322,-1.17094,0.904663,1.342809,-0.442002,4.392664,-2.376747,-0.226805,1.642912,c3
0.817633,-0.563414,3.398043,-4.014203,0.136666,0.752398,-11.78777,-0.975429,1.621905,1.540436,-0.530355,0.959743,-1.539829,1.665262,-0.078741,0.070674,c1
0.359925,2.058463,0.475975,-0.384229,1.962295,0.500581,1.580347,1.019481,2.54903,1.375402,0.974604,2.367681,-2.123274,0.466555,1.131538,-1.277232,c2
0.413711,-0.408322,-6.986267,-3.792256,0.143684,0.863036,-10.615623,-0.611209,0.316783,1.678022,-0.630224,0.267101,-0.810852,0.441036,-0.538146,0.941794,c1
1.592592,-1.084216,0.734912,-3.841615,0.557974,0.708882,46.684125,0.283717,-0.189274,1.112702,0.209483,0.629631,-1.327615,0.920714,-0.996218,-0.895794,c1
0.356595,0.474531,5.943679,-10.157621,1.162843,0.636604,-0.519971,1.491543,5.655661,1.645674,0.733382,0.106674,-3.596114,0.302751,-0.687988,3.211734,c4
-0.043065,2.304676,-1.763828,1.623709,0.179761,0.160738,1.577144,0.954655,4.550418,1.577113,0.898521,3.308573,1.16711,-1.472252,1.015764,12.252522,c2
-0.133657,2.570751,3.064655,2.245924,-1.133539,-0.396847,4.772581,-0.532876,1.824627,0.772278,1.073361,-0.31105,3.889112,-0.402456,-1.935095,0.14022,c3
-0.535613,2.469156,-2.006341,0.403187,3.07937,1.085079,3.23736,1.242627,3.565544,1.787074,0.033734,1.77794,-2.874524,-1.53713,-2.105161,1.198473,c2
1.507858,0.959503,2.621739,-1.523663,0.869568,0.658927,1.120691,1.84585,-0.431586,1.999133,0.282527,-1.329342,-3.4507,1.17445,-2.013035,2.212571,c4
0.931468,0.010494,-3.182376,-2.687588,1.94893,0.927738,-2.161811,1.756236,-4.203235,1.954619,0.612843,-0.646838,-3.179809,-0.435284,-1.264462,1.119836,c4
-1.146193,2.473788,6.127568,-5.205693,0.403281,0.629154,-17.806812,-0.7312,0.669884,1.13165,0.212618,-1.123862,-1.21494,0.404442,0.270425,1.804156,c1
0.678452,2.90644,-0.788975,5.332158,1.842239,0.679047,-1.573991,1.057224,5.236724,1.597277,0.752397,-0.284082,-2.980551,-0.684911,-1.552951,1.037804,c4
0.5866,1.754899,0.595068,3.727,0.626731,-0.189708,3.542293,-0.521738,-0.423284,0.56245,0.89127,0.678388,3.044063,-1.37409,-2.775247,0.354542,c3
0.766309,1.793234,0.45611,4.574387,1.657106,0.296668,3.669621,0.071336,2.615118,0.349204,0.509416,1.651231,0.560928,-2.168951,-1.748541,1.346404,c3
1.524926,0.733624,-3.06963,-3.802505,0.95702,0.821856,95.974033,-0.754121,0.059455,0.512321,0.598925,-1.969477,2.192597,0.837788,0.92463,1.653682,c1
-0.375675,3.180049,-0.052117,-0.113686,0.780252,0.175042,2.559066,1.724272,1.531927,1.693484,0.282133,1.613734,-3.429402,-0.23457,-0.098305,-1.324895,c2
1.467112,0.505952,4.377313,2.07228,1.477578,0.98481,3.269594,1.907677,0.820261,1.439686,0.806235,-0.780017,-2.453605,1.276413,4.017882,5.296135,c4
0.50278,3.616239,-1.421914,2.855699,1.708984,0.663082,-3.157858,0.390162,11.046402,0.207274,0.980246,-0.170666,2.513791,-0.817235,-1.950099,1.065645,c3
0.505163,4.780393,-0.824532,-2.153719,2.432979,0.419018,2.217592,1.017516,0.236513,1.813697,0.585763,-0.116056,-9.117796,0.228864,-0.937175,276.43324,c2
-0.26765,-0.298803,4.309476,1.59642,0.921514,0.723161,-1.646648,0.847857,-0.396191,0.079512,0.215761,2.773379,-3.517058,-1.393345,-3.745207,-0.549936,c3
1.433428,0.040023,-1.133501,-4.892389,0.815734,0.549193,23.304663,1.554619,-0.20419,1.632034,0.45773,-1.877337,-5.111658,1.229508,9.594871,3.876459,c4
0.044477,0.594151,2.387916,-5.040205,-0.554252,0.509169,-0.759268,0.672223,-1.877542,1.301859,0.266515,-1.006187,-4.401591,-0.33052,-0.480111,5.112184,c4
0.954146,0.810171,2.130398,-7.294887,1.088965,0.771406,-2.411407,1.026291,0.112171,1.11773,1.325363,0.77616,-2.427311,1.060779,-0.475119,1.374681,c4
-0.281179,3.698405,-2.270341,0.56819,-0.087563,0.461234,0.694842,1.162418,-1.085857,1.984811,-0.127057,0.620999,-8.995056,-0.134858,-1.613561,-0.274474,c2
0.029856,0.259598,0.101665,5.085212,-0.717188,0.656296,-2.573709,1.074378,3.498429,1.120708,0.701243,-0.906792,-4.576298,-1.030367,-1.263908,5.259483,c4
-0.220247,0.102544,-3.107911,3.325462,0.490497,0.221659,-2.955328,0.783311,-3.060518,0.054297,0.60388,2.265893,-2.478378,-0.558195,-0.999212,1.804805,c3
0.816231,0.81554,4.787704,4.452513,1.148815,0.565745,-1.905904,1.595001,9.477869,0.843037,0.81427,-2.893186,-7.167105,1.427041,-1.504797,2.020766,c4
-0.42187,3.180346,0.654743,-0.123328,1.869792,0.164384,0.411198,0.978428,2.979058,1.750499,0.143839,3.39323,1.45606,-3.200926,3.928672,0.276857,c2
0.836263,2.904221,-0.985136,1.555868,1.746101,0.530812,-1.23141,0.761896,3.807713,1.874076,-0.222648,2.356549,-2.061446,-1.744149,-1.189488,-1.210861,c2
1.70743,0.495314,4.256006,-16.07098,-0.208479,0.942962,23.812883,1.529598,-3.446929,0.31821,0.747044,0.038078,-4.120126,0.514657,-1.199611,2.311927,c4
-0.890414,2.564456,0.088318,0.884333,2.485331,1.037993,1.302318,0.554961,-0.537052,1.664449,0.308288,2.530032,-2.462611,-3.13675,-0.987324,-0.107937,c2
0.588711,0.6255,3.843108,3.214775,-0.871775,0.902233,9.837444,0.90308,-2.436413,0.518208,0.799886,-0.630958,-3.576502,-1.224311,-2.198778,3.72839,c4
0.710673,4.268796,0.012456,-2.302537,0.793089,0.79507,0.739134,0.652409,0.289988,1.500338,0.39812,2.590423,-3.060801,-2.19512,7.306197,1.758689,c2
-0.043472,-0.673521,-5.774376,-3.952328,0.201082,0.694723,23.67543,0.097527,-0.287504,0.513699,0.919203,1.535563,-3.080907,1.52233,1.080212,1.757529,c1
0.531791,1.721041,2.921454,7.060691,0.014019,0.643121,0.955181,-0.044354,-2.046668,0.145289,0.776415,-0.701688,-3.956013,-0.739784,1.123752,3.104191,c4
0.001941,1.523429,-1.815815,2.09329,-0.917035,-0.164613,-0.70271,-1.032671,1.497933,0.017525,-0.268268,0.388495,4.708457,-0.070135,-3.21213,-0.039099,c3
0.985372,0.895557,-2.929119,-11.659693,1.052111,0.941841,-0.199134,0.173275,0.801891,0.28896,1.461091,-0.816922,-5.826797,-0.888612,-0.613446,2.523398,c4
-0.103394,1.774012,-3.637904,1.850413,1.301162,0.515107,0.030684,0.446779,4.339467,-0.07192,0.240268,0.842491,1.615499,0.358759,-1.896638,2.308474,c3
0.116974,0.038925,-0.570424,10.290282,0.780133,0.539069,8.024185,0.32592,4.563331,-0.01106,0.973505,-0.011028,-4.515131,-0.632037,-0.972282,4.018878,c4
0.114035,1.620319,1.17093,0.121535,2.843304,0.330795,-0.905842,0.402419,-0.11819,1.424598,0.515961,2.121249,-3.2749,0.813866,0.896957,-0.172128,c2
-0.533694,-0.302796,-0.207198,-3.128314,0.507592,0.688988,-14.471802,0.179175,-1.133809,0.311114,1.121731,1.065093,-1.694787,1.038103,-0.627557,1.436345,c1
