@relation 'Synthetic_3_train-weka.filters.unsupervised.attribute.Remove-R3,9,12-13,16'

@attribute Dimension_1 numeric
@attribute Dimension_2 numeric
@attribute Dimension_4 numeric
@attribute Dimension_5 numeric
@attribute Dimension_6 numeric
@attribute Dimension_8 numeric
@attribute Dimension_10 numeric
@attribute Dimension_12 numeric
@attribute Dimension_13 numeric
@attribute Dimension_17 numeric
@attribute Dimension_18 numeric
@attribute class {c1,c2,c3,c4}

@data
0.059199,0.359592,-1.204665,1.387775,0.840161,-1.99817,1.067477,-0.217958,0.633149,2.312248,4.178278,c4
-0.627149,2.761468,0.608803,3.058791,0.363094,-0.029368,1.847182,0.967865,0.786455,-0.968361,-1.446375,c2
0.1085,0.618891,-3.60223,0.564705,0.846337,4.557408,-0.600182,-0.341346,1.35385,2.224228,-0.300031,c1
0.954316,2.655908,3.789441,1.134622,0.426411,-1.039115,0.264442,-0.007273,0.434431,-0.664929,-2.319383,c3
0.405273,1.344485,-11.279615,2.144143,0.823132,57.050467,1.524022,-0.351808,0.696028,0.134875,-1.160796,c4
-0.038754,2.213621,0.715947,2.767104,1.007132,0.464771,0.650627,0.845219,1.205929,-0.75343,2.256428,c2
0.172682,4.479107,0.719252,-0.072296,0.616823,2.031358,1.281086,0.585303,0.992095,1.110427,-1.26105,c2
0.64545,-1.10743,0.010415,-0.384602,0.707537,-0.077167,1.135415,-0.067891,0.646083,2.639101,4.886633,c4
1.025868,-0.838335,-2.013538,0.933027,0.801451,59.485123,-0.130681,-0.310873,1.088114,1.819774,0.30007,c1
1.374351,2.219378,3.465352,-1.039492,0.510566,-4.680408,0.941795,-0.266177,0.856508,0.716062,9.121601,c4
0.920388,-0.07322,-2.391391,-0.123223,0.749662,12.475915,0.7016,-0.311405,0.962024,-0.516274,8.935717,c4
0.134144,-0.412238,-2.672462,0.648081,0.500833,-9.300226,0.069735,-0.11294,1.152717,1.155345,2.667903,c1
0.067884,0.700824,8.10248,0.34927,0.544165,21.429148,0.560191,-0.113577,0.557098,-0.845263,-0.710457,c4
1.796565,1.66249,-10.525949,0.88508,0.895107,-1.015055,0.507144,0.077759,0.762282,2.262939,-0.834725,c4
-1.123376,0.907975,-4.326443,0.986564,0.701338,56.832021,0.573248,-0.524054,1.167727,1.019972,-0.264451,c1
0.385173,0.210777,-0.205948,-0.561373,0.633134,-1.663904,-0.148113,0.135305,0.958141,-1.147087,2.164099,c4
1.774254,1.266082,-6.698907,0.617047,0.623201,6.562997,-0.132683,0.171742,0.416632,1.91427,-0.076576,c4
0.105582,4.249325,-0.015212,-0.181313,1.208541,1.94923,1.621883,0.46122,1.79314,-0.558967,1.291239,c2
0.209299,3.240664,0.701505,-1.916924,0.113537,0.485433,1.987676,0.172005,0.861782,-0.574161,-0.691959,c2
0.166537,0.494203,13.80503,1.45574,0.944122,2.242983,0.642073,0.532068,0.341657,1.30203,-1.405014,c4
0.313512,2.495718,1.959133,-0.475548,0.608964,3.923221,1.68919,0.129042,0.789543,-1.532979,-0.63737,c2
1.059524,1.292872,7.048703,-0.754001,0.692016,8.320921,-0.106446,0.686012,0.997076,0.389195,0.154078,c4
1.057164,0.076795,-2.950807,0.036109,0.812988,49.486217,-0.212417,-0.553054,0.864577,0.567699,0.423509,c1
0.562756,1.512614,6.174229,-0.457979,0.889,-2.055656,0.715045,0.987579,0.864417,0.328068,-0.815427,c4
1.254362,3.809464,-0.159949,1.168776,0.384891,6.138215,1.486885,-0.016168,0.788325,-0.652202,-0.818528,c2
-0.110481,-0.353553,-2.282596,0.959095,0.845718,209.427326,0.451314,-0.399095,0.714285,1.472887,-0.489161,c1
-1.166423,3.072702,-0.299899,2.167419,1.224551,0.060206,0.519428,-0.208345,0.490997,-0.117829,-0.045385,c2
0.176976,0.861841,-0.921714,0.620011,0.952817,-16.195052,0.07231,0.050272,0.85633,0.387576,-0.29846,c1
1.043181,1.243188,3.032896,-0.362579,0.80648,-0.855459,-0.200912,-0.008007,0.64373,-1.791744,0.204409,c3
0.924683,1.499515,0.257556,2.609469,1.256037,1.475407,0.660245,-0.025452,0.730626,-2.52523,4.847727,c2
-0.687625,-1.335463,-2.293177,0.751737,0.931345,12.42073,-1.003631,-0.002711,0.409463,2.093034,-0.437445,c1
-0.830906,3.866185,-0.056735,0.657598,1.381194,3.290314,1.192078,-0.176614,1.067622,-1.836235,-0.043022,c2
-0.166199,2.900671,4.622584,0.447957,0.144925,0.288155,0.231673,0.154298,0.214641,-1.357489,4.107214,c3
0.622445,4.374863,3.449552,0.478548,-0.092896,-1.36336,-0.218823,0.211532,0.404902,-2.080939,-0.349248,c3
0.426557,-0.214478,-3.198629,0.508469,0.913222,-4.442415,1.097847,0.938355,0.560967,2.112141,-1.524943,c4
-0.414003,1.506914,-1.839613,4.830228,0.006739,4.363561,1.640937,-0.20375,0.087356,-0.155429,0.502453,c2
1.094271,2.336094,3.359705,0.627781,-0.335089,0.937261,-0.104041,0.360101,0.426404,-0.025028,-2.289333,c3
1.39883,3.39058,-0.703958,2.693606,0.646409,1.082847,1.602542,-0.066425,0.521937,-0.684657,2.782932,c2
0.056039,2.967309,0.64865,2.77835,0.788269,1.296588,0.597989,-0.054239,0.875293,-1.884137,-1.495726,c2
0.05952,2.357466,3.416394,-0.673923,0.764105,-0.943135,0.849024,0.545804,1.022895,-1.400418,1.230101,c3
0.420409,3.124004,-1.220823,2.163215,0.480589,0.646955,0.149537,0.270873,0.776399,-2.991213,4.405168,c2
0.170525,2.529625,0.480478,-1.19196,0.50245,-2.639724,0.651695,1.212098,0.262398,1.517211,-1.129462,c4
0.591065,2.064008,-5.42252,1.94249,0.804708,-3.697438,0.53005,1.532438,0.520924,2.177135,-1.426458,c4
-1.266944,-0.665012,-0.695961,0.987149,0.724344,72.883361,0.105009,0.072692,1.012666,2.006817,-1.086148,c1
0.266061,-0.00529,-2.643344,0.161811,0.835852,278.445324,0.007286,0.078625,1.003054,1.838322,-1.412331,c1
-0.028287,1.72916,0.157723,1.67865,0.170761,3.865834,0.34901,0.185937,0.975455,-1.142229,-1.418297,c2
0.296646,3.36967,-0.075115,1.370801,0.24285,0.769252,1.024888,0.327272,0.971787,0.875237,-0.239739,c2
0.338563,4.036374,0.592377,0.566872,0.304106,0.160815,0.584057,0.783798,1.189316,0.611471,-2.160271,c2
0.113401,-1.775761,-2.477738,0.211709,0.588475,-17.86425,0.775441,-0.03388,1.145737,1.801823,2.049732,c1
1.450939,1.32586,-1.438369,0.757156,0.931041,-2.857393,0.435658,1.502716,0.663608,1.963702,-1.688573,c4
0.886863,0.392991,-3.23493,0.103979,0.524572,-6.829051,1.100112,0.7993,0.261458,1.127253,-0.132659,c1
0.251725,2.050008,3.808695,2.081585,-0.169578,3.972839,0.162147,0.780098,1.319719,0.911613,-2.807196,c3
1.323334,0.434039,-7.607343,0.242427,0.699167,1.446951,0.496508,1.605792,0.930511,1.34743,-0.320935,c4
0.671927,2.108201,-3.309253,0.024115,0.635546,-4.730584,0.842698,0.97477,0.205972,0.446901,0.710555,c1
1.067982,0.380068,9.804693,-0.961171,0.565254,15.162743,0.936164,1.547779,1.566518,0.850906,-1.98531,c4
0.432835,2.527125,5.014821,0.611974,-0.330597,13.637274,-0.346318,0.986293,0.62097,-2.530836,-2.850855,c3
0.221469,1.062257,1.526621,1.142609,0.705185,4.349501,0.384403,1.115333,0.874203,-1.655625,-4.628541,c3
2.651434,1.824503,-1.195118,0.711794,0.880033,-6.995546,-0.030625,1.124169,0.135629,2.736382,0.323074,c1
0.493095,1.706522,-2.157517,0.785351,0.898351,-13.63122,-0.458599,0.875188,0.134824,1.73443,-0.011866,c1
0.547187,2.53178,-2.491713,2.572096,0.67005,23.707281,0.454253,1.559801,0.77863,-0.50504,-0.979829,c4
-1.004032,0.093751,-3.0392,0.806595,0.695817,133.035305,-0.885583,0.912197,0.411114,1.029684,2.060075,c1
-2.621993,2.621325,1.005271,2.162167,1.310148,0.216687,1.2173,0.713127,0.651725,-3.040344,-2.363547,c2
0.30548,0.816717,-2.825232,0.270987,0.805812,-5.283255,-0.013001,1.058672,0.146489,1.510451,-0.244722,c1
-0.321828,0.65004,3.789721,-0.608022,0.303643,-0.716372,0.395057,1.32103,0.815256,-1.196836,-2.037274,c3
-0.086921,1.414046,3.431405,2.23988,1.260873,2.67615,0.451261,1.075051,1.036247,0.505662,-1.636698,c2
1.653942,0.7742,-4.064754,0.191396,0.720317,-0.397213,0.563501,1.370431,-0.434468,1.080464,-0.170269,c1
0.875574,1.183182,4.514823,0.326371,0.639488,-1.29283,0.078575,1.482522,0.949925,-2.181386,-1.695341,c3
-0.310262,1.5445,3.040148,1.318719,0.377792,-0.350627,0.6866,1.634548,0.363087,-1.541023,-3.165925,c3
0.064755,0.053531,-6.723726,0.577647,0.831618,-17.467091,0.589976,1.577781,-0.671293,2.463292,1.226596,c1
0.086666,3.828474,3.194439,-1.030494,0.81094,-2.279851,0.700202,1.830369,-0.055062,-0.16183,-1.233645,c3
0.340046,4.204737,0.973839,1.589818,1.21891,0.043127,0.563368,1.184837,0.877345,-3.977984,-0.669066,c2
1.171698,1.023332,2.193817,2.523688,0.616451,5.355209,-0.245289,1.91811,0.191046,-0.179933,-2.061392,c3
-0.754106,3.3999,-1.687009,2.415478,1.396527,2.550865,0.303317,1.406588,0.814348,-1.10569,0.757463,c2
0.744331,1.09209,4.328098,-1.528439,0.009691,1.267753,-1.087768,1.915338,-0.000037,-0.584113,0.523632,c3
0.426507,2.305862,3.158398,1.250256,0.171133,-1.134134,-1.09778,1.96958,0.126977,-0.272147,-2.338533,c3
-0.028398,3.138236,2.64429,0.499669,0.183312,0.833318,-0.836479,1.902172,0.81386,-1.779782,-0.452242,c3
-0.282315,0.715151,-2.190545,0.174647,0.833318,-7.273292,0.290776,1.422431,-0.533402,2.519493,-0.268405,c1
0.338328,0.963593,2.106829,0.026588,0.295773,0.953335,-0.563963,1.901632,-0.083094,-1.518242,-1.963945,c3
0.886374,-0.080189,-4.139208,0.937615,0.725262,-18.549818,-0.099715,1.943391,-0.907396,0.830107,-1.438102,c1
0.200629,1.910705,3.413403,-0.022306,-0.126941,1.612553,0.205702,1.765551,0.583783,0.304616,-2.05027,c3
-1.078879,-0.504114,-3.320767,0.806341,0.868296,114.581655,0.146413,1.591153,-0.473375,2.601121,-0.687946,c1
0.767618,0.209003,-10.712642,1.0267,0.740926,10.776351,1.359897,1.967635,0.437853,-1.552452,-0.078898,c4
0.504096,2.275137,-0.595363,2.768677,0.956575,4.208656,0.664054,1.607409,0.523147,0.97729,-0.396469,c2
0.274781,2.637685,-0.370097,-0.551666,0.930885,3.300221,-0.739246,1.713299,0.116269,-3.114136,-2.347342,c2
0.099023,1.899749,2.016654,2.062312,0.573175,1.027654,-0.06696,1.682026,0.82514,-1.343233,-3.539894,c3
0.040815,-0.156858,13.362986,1.007236,0.707775,3.110771,1.088935,1.545871,-0.034624,-0.500517,-0.228143,c4
0.591407,4.317597,-0.211713,1.22775,1.296695,1.996882,-0.78051,1.830008,0.576519,-2.547675,-0.092768,c2
-0.629527,3.14608,0.224831,1.043085,1.484683,1.690711,-0.31674,1.948302,-0.136989,-0.977471,-0.924716,c2
0.928631,0.573115,7.739649,0.845675,0.531813,23.238528,0.709937,1.672396,1.104567,1.202162,-2.527172,c4
1.580729,-0.390677,-2.137197,0.018964,0.780798,72.498475,-0.311869,1.430428,-0.769841,1.600413,2.231803,c1
0.640659,2.753858,0.435563,-0.903865,0.580436,1.047178,0.862901,1.941567,0.632565,-0.309012,-0.597747,c2
1.367458,-0.485598,-0.41137,0.459139,0.682543,15.843745,0.723591,1.640704,1.53381,2.603347,-1.657517,c4
1.364986,1.548052,0.688229,3.171154,0.269989,3.809147,1.584466,1.70041,0.310964,-2.107681,-2.758577,c2
0.411914,2.033243,1.093901,0.157165,-0.121356,2.383033,0.382217,1.474552,0.919584,-0.417332,-1.611511,c3
0.478544,2.058504,8.543855,0.764313,0.63299,-0.178451,1.300564,1.260754,0.702608,-0.714736,-1.334557,c4
0.761243,2.426229,4.507982,-0.935184,0.059637,-0.818202,-0.157258,1.302831,0.810644,-0.501936,-2.104652,c3
0.493766,2.273741,4.548817,0.470888,0.736363,-1.923683,0.302542,1.194284,1.187081,-0.180083,-1.503649,c3
0.089172,-1.35458,-2.21962,0.96028,0.518229,-4.400346,-0.291347,1.223738,-0.144562,1.641505,6.610614,c1
-1.015385,4.606523,0.09083,1.363863,1.120578,3.815118,1.351343,1.757108,0.109249,-2.215978,-2.536156,c2
0.991053,1.59117,1.079558,1.461718,0.311142,9.727752,0.117018,0.941322,0.731188,-1.451681,-0.923007,c3
1.207466,0.008007,2.986754,0.77651,0.774605,-4.09785,1.620695,0.92219,1.139038,2.109811,-0.475481,c4
1.192045,-0.121034,2.708071,-0.07713,0.544415,-2.128237,0.578913,1.028116,0.923764,-0.651651,-0.894573,c4
0.314255,2.118463,0.447957,3.121241,0.0749,1.117192,1.428434,1.693348,0.507781,-2.900524,0.466135,c2
1.656411,1.354102,6.493947,1.605987,0.558392,-1.299295,0.013411,0.718234,0.847351,-1.121727,-1.321356,c4
0.433758,2.049171,-0.838812,-0.142827,0.16254,0.684045,1.818266,1.488443,0.423504,-0.084224,-0.082529,c2
0.190015,3.662631,0.662609,2.858055,0.399594,0.085496,1.718767,1.431093,0.474553,-1.419409,0.152691,c2
0.17526,3.208737,-1.284775,1.666084,1.409806,2.094341,1.145359,1.189841,0.943896,1.22151,0.321401,c2
0.255555,1.367436,-2.471756,0.062161,0.51694,-12.242503,0.71447,1.602705,-0.607224,1.171482,0.431963,c1
1.737341,1.388182,-0.524412,0.936076,0.960706,8.125937,0.906598,0.69793,0.531419,2.401152,-1.132589,c4
1.206072,1.211099,-2.556022,0.626873,0.72333,246.45477,-0.767036,0.871309,0.516895,0.669121,0.926937,c1
0.119513,0.788861,3.806356,2.309704,0.472869,-2.050631,-0.60211,0.757785,0.808553,-0.976531,-1.101558,c3
0.864721,0.618762,3.405976,-0.613655,0.115617,5.515715,-0.684419,0.580785,0.797854,0.381268,-0.949971,c3
-1.156123,-1.042629,-4.595278,0.634787,0.837636,60.130928,0.488238,1.314216,-0.713292,2.069231,-0.525873,c1
0.187729,1.764017,3.105725,2.07784,-0.385639,6.321156,-0.632345,0.404582,0.663365,-0.462817,-2.416487,c3
0.354801,-0.326551,5.724816,-0.014493,0.547625,8.404703,1.631068,0.119303,0.544522,-0.833392,-1.061189,c4
0.053707,0.916297,-2.434648,0.965295,0.830966,-13.089724,0.586035,0.924919,0.196857,1.311072,0.164658,c1
0.459859,1.422491,-3.046551,2.366266,0.758707,-3.882263,1.799859,0.239526,0.745685,1.688355,-1.479836,c4
0.880607,1.35929,2.14258,1.356812,0.615429,2.420757,-1.396395,0.209421,1.155775,-1.373413,-2.096055,c3
-0.525584,2.472916,-1.649614,1.579728,1.253306,4.837677,1.180612,1.07588,1.092867,0.951291,-1.361782,c2
1.562365,1.929678,6.735777,0.560589,0.768393,3.677601,1.566489,-0.166902,0.68755,1.101545,-1.309613,c4
0.741784,0.831952,3.337121,-0.145345,0.000944,-2.952627,-0.107747,0.1243,0.345158,-2.308423,1.759087,c3
0.209318,1.005278,4.217665,2.700295,0.702453,0.794333,-0.818849,-0.013841,0.130848,-1.957532,-3.824262,c3
0.289725,0.74029,-3.031888,2.335569,0.629129,-4.236649,1.87286,-0.347852,0.572083,-0.189461,-1.573635,c4
0.28625,5.075887,1.92279,-0.727435,0.356403,-0.942712,-1.088056,0.012235,0.133822,-1.207981,-2.554926,c3
1.723245,0.453937,-5.670172,1.549837,0.646775,-0.48961,1.707877,-0.415912,1.17735,-0.870422,-0.659976,c4
1.443977,1.110433,3.423747,1.762278,0.686647,-3.70805,1.499626,-0.158956,0.986904,1.138184,-1.525838,c4
0.944716,0.911661,-7.708831,1.66808,0.521772,34.18332,1.422588,-0.383029,0.873932,0.873185,-1.126139,c4
0.724378,0.615199,-3.939702,0.229366,0.510724,49.303589,0.076739,0.809024,0.005448,1.876544,3.713352,c1
0.561577,2.800625,1.95411,1.494334,-0.148057,-1.366914,0.213279,-0.088757,0.32914,-2.197445,-1.529513,c3
-0.89007,4.050891,-1.253339,1.92771,0.325068,-0.803144,1.024445,0.858981,0.596535,-0.794073,2.183558,c2
0.119485,1.0871,3.35556,-0.181168,0.452264,3.39611,0.319069,-0.077806,0.189319,-0.808999,-2.655688,c3
0.919894,0.433173,-2.316132,0.44169,0.708279,30.841207,0.937963,0.326627,0.635068,0.570734,7.566094,c1
1.56278,0.333483,-1.578063,0.157297,0.756742,-4.54354,1.294359,0.367242,0.553587,2.392238,-0.031572,c1
0.068558,1.850425,3.627557,-1.504176,0.851451,1.287792,0.079335,0.015864,-0.012849,0.056152,-1.054485,c3
-0.276309,1.802395,-0.362454,0.733649,-0.423532,-1.453491,-0.324581,0.094085,0.189625,0.18653,-0.850265,c3
0.637395,1.898739,3.112877,-0.178923,-0.115521,-1.468435,-0.699571,0.245198,1.00068,-0.066578,-0.389981,c3
0.311113,2.020048,4.659584,1.120712,0.778854,-1.203935,1.589217,-0.136469,0.713756,-0.131206,0.096561,c4
-0.778737,3.291099,0.771691,3.327765,0.40983,4.946919,0.674631,0.633278,0.586587,-2.897777,-1.656202,c2
0.019165,-1.068956,-2.878898,0.743452,0.554557,31.933573,1.29125,0.06687,0.850868,1.517023,0.435978,c1
1.154776,2.422249,4.171169,0.30745,0.422933,-1.372044,-1.071378,0.406051,0.674888,-0.834808,-1.819855,c3
0.179172,1.668299,0.251657,0.690107,-0.48399,2.621123,-0.59423,0.559347,1.000121,-2.93184,-2.229781,c3
0.057397,0.784127,-2.573805,0.661003,0.510114,20.803927,1.550992,-0.334147,0.826285,1.125834,0.545844,c1
0.555922,-1.540219,-3.302283,0.967095,0.658659,62.791795,0.487739,-0.208722,1.120758,1.72886,1.228972,c1
0.805596,0.997073,-0.308344,2.218691,0.805568,-1.424969,0.436238,0.406213,0.731726,-0.967875,0.183744,c2
-0.432991,-0.276778,-1.442383,0.285967,0.978794,72.210197,0.317698,-0.273043,0.984962,0.548459,4.994339,c1
-1.11,2.702041,0.410262,2.249852,0.959247,1.555394,0.986038,0.30194,0.566583,-0.996976,-3.098697,c2
-0.114123,-0.189526,-2.882359,0.516767,0.509584,50.877393,0.101761,-0.314727,1.07677,0.988872,-0.744759,c1
-0.479544,3.25536,-1.50548,2.034034,0.803648,-0.439887,1.092002,0.058218,0.561455,-0.360924,0.018815,c2
-1.455493,2.019271,-0.085563,2.926098,0.298368,1.050794,0.667925,0.120119,0.929508,-1.299756,5.495522,c2
0.840237,1.104419,-3.263509,0.736367,0.645884,9.680289,0.330659,-0.206294,0.617087,0.745746,0.630023,c1
-0.351432,1.188858,2.813111,-0.239954,0.723369,-1.962986,0.039457,0.783116,1.142969,-0.969795,0.527668,c3
0.300727,0.327438,-0.730182,0.329052,0.798608,8.63352,1.874544,-0.010623,1.37417,-0.151435,-0.879766,c4
1.488929,-0.101179,-2.587619,0.401453,0.960868,-17.903365,-0.680766,-0.446516,1.235718,1.71887,0.931297,c1
-0.379516,2.989022,3.831369,0.745408,-0.303276,-0.259144,0.089313,0.933671,-0.043463,-2.520127,-2.604059,c3
0.332838,-1.478424,-2.701167,0.335646,0.679632,4.959615,0.027658,-0.622026,0.854758,1.233502,-0.216992,c1
0.211653,1.808967,1.070997,-2.098958,0.647154,-4.323875,2.942576,0.077992,0.753433,-1.628033,-0.41111,c4
-1.087334,0.134568,-2.977426,0.271133,0.555688,60.703531,0.425655,-0.504114,1.384496,1.927803,0.30683,c1
0.050449,0.680472,5.159665,2.137477,0.122796,-1.83303,0.345878,1.185226,0.924217,-1.801429,-2.453013,c3
1.130372,0.655952,3.040582,0.64976,0.150598,-1.338412,-0.248104,1.333004,1.061244,-0.991355,-1.088544,c3
-0.205378,0.575157,3.457384,-0.317158,-0.460257,4.174036,-0.748269,1.543349,0.990066,0.010866,-2.406371,c3
0.677394,-0.36239,0.291916,0.107614,0.516118,1.574376,1.865378,-0.03753,1.000436,1.314434,-0.686115,c4
-0.046195,3.073461,-1.154565,1.738858,0.422012,1.212657,0.471083,-0.065305,0.596705,-1.796221,-0.401521,c2
0.071393,-1.191716,4.80324,-0.907157,0.7626,7.307834,1.318298,0.222716,0.863682,0.55502,-0.420387,c4
-1.115044,-0.752014,-2.151188,0.69746,0.822682,135.64078,0.050642,-0.004403,1.294693,0.668722,-1.280268,c1
1.024605,2.092987,3.865027,0.189678,0.678635,-2.658402,-0.92965,1.656828,-0.024676,-0.753306,-1.63269,c3
-0.330764,1.718922,2.034693,1.268832,0.098289,-3.469366,-0.864838,1.750274,0.589987,-0.720946,-1.41505,c3
-1.03257,-0.534893,-4.575143,0.544409,0.581339,4.219088,0.284774,-0.08787,1.003606,2.960463,0.190615,c1
-2.182947,0.434863,-3.457051,0.747416,0.969853,-13.934229,0.844608,0.574128,0.523863,2.061983,-0.030638,c1
0.221512,2.573925,3.251787,0.437621,0.599308,12.179647,1.035908,0.531191,0.887919,0.593552,-0.961854,c4
0.191456,3.842896,2.242769,-0.534504,-0.362955,-0.428278,-0.756931,1.825134,0.520653,-0.77109,-0.428282,c3
1.055206,1.086445,4.886173,0.418991,0.676452,0.141134,-0.201951,1.954501,0.791873,-0.427332,-1.387574,c3
0.031419,3.471239,1.544796,1.126869,0.867711,-1.304595,1.257716,0.374251,0.460569,1.899506,-0.245471,c4
0.587388,1.246202,-1.11839,2.10664,0.646907,77.62589,1.672585,0.776881,0.618419,2.860789,-0.660104,c4
-0.459194,-0.405504,-3.842355,0.341757,0.955062,-16.976544,0.356167,0.501886,0.419828,0.806671,2.77849,c1
1.609443,1.96132,-5.985979,-1.679872,0.747754,4.953289,1.357286,0.9397,0.646877,-0.588555,1.202656,c4
1.287344,1.860397,-4.560765,1.181389,0.928657,-1.326828,1.511717,1.242193,0.817906,-0.858044,-0.943571,c4
-0.676082,1.656468,1.114476,0.368929,0.457226,-0.453373,-0.280558,0.011459,0.869433,-0.91254,-0.136701,c2
0.328316,1.022533,0.892254,-0.457061,0.432473,0.103167,-0.304195,1.96371,0.714981,-0.225967,-2.975887,c3
0.188928,0.957486,2.836364,1.59469,-0.125427,-0.897084,-1.186096,1.936864,0.449797,-2.830204,-1.562627,c3
0.17097,1.283636,-3.297574,0.893116,0.954841,91.641894,0.510446,0.697139,0.586886,2.320074,-0.157113,c1
-0.239776,3.481193,0.207812,1.624816,0.785293,1.703078,0.272067,-0.046036,0.250562,-2.514001,-1.936196,c2
-0.191516,-1.691715,-4.175782,0.329535,0.561727,-16.324054,0.193434,0.845381,0.576649,1.962861,-0.288628,c1
0.978412,1.038022,5.369968,0.185963,0.543869,-0.643829,0.77305,1.393929,0.596286,1.85355,-1.862255,c4
0.832958,0.225136,-12.903414,0.084538,0.521983,-3.000529,0.998994,1.629729,0.418765,0.978738,-0.049087,c4
0.873686,-0.362759,-2.744681,0.991674,0.629293,237.495364,0.644402,1.075308,-0.118842,0.408084,2.745493,c1
-0.449279,3.431262,0.367494,2.311916,1.008831,1.922118,-0.393042,-0.132205,0.605917,0.876804,-1.261973,c2
1.043191,2.737125,2.163805,0.471507,0.80766,-3.017906,1.398281,1.805063,1.213003,0.620498,-1.32727,c4
-0.004841,2.348418,3.507736,0.204157,0.917302,0.765827,-0.667995,1.86222,0.544011,-1.55783,-2.214957,c3
0.374111,1.109055,-6.384863,2.570049,0.925118,-0.701198,1.095809,1.395046,0.613433,1.977088,-0.390416,c4
1.132072,0.515026,-6.426511,0.428897,0.778116,26.76353,0.377366,1.083902,0.900624,2.127088,4.076826,c1
2.278696,0.327934,-2.748196,0.257218,0.508366,-12.322452,-0.459764,1.292175,-0.168841,1.910091,-0.124722,c1
1.449405,0.938474,-1.972274,1.397354,0.712044,0.637746,0.649003,1.746822,1.217223,1.571537,-1.797953,c4
-0.191296,2.978211,0.040416,1.56489,0.970641,-0.127862,0.986993,0.010787,1.177226,-3.095554,7.242729,c2
-0.178961,1.324319,1.040782,2.909376,1.035953,1.897722,0.664832,-0.019525,0.708216,-3.081146,-1.07939,c2
0.790949,-0.902323,-3.869661,0.985973,0.502292,-16.888021,-0.092358,1.467916,0.297812,1.888893,0.159788,c1
0.246979,3.986389,2.906533,0.564799,0.414845,3.388986,-0.756878,1.769102,0.568757,-0.688352,-3.432994,c3
-0.713743,-0.482401,-2.33303,0.866929,0.636835,-5.254994,0.093233,1.546158,-0.385332,1.524037,-0.468528,c1
-0.046625,1.830793,3.644697,1.664752,0.823457,-1.904138,0.087651,1.643373,0.907289,-1.20955,-1.262908,c3
-0.598859,1.604727,1.579996,-0.247452,0.925934,2.052625,1.531795,0.228296,1.243071,0.625249,-2.489829,c2
0.270884,-1.245448,-3.49353,0.649608,0.97913,24.058747,-0.145271,1.419558,-0.122374,0.803041,-1.660988,c1
-1.007426,3.923773,0.71534,1.519,1.022773,1.190273,2.188496,0.271067,0.799741,-3.200342,-0.857792,c2
0.332443,2.680718,0.460789,1.160635,1.048923,4.945673,0.550388,0.503929,1.459195,1.407999,-1.758991,c2
0.456992,2.177904,-2.417056,-0.856132,0.527265,-0.163736,-0.458529,1.533547,1.001876,-0.190715,1.07647,c3
-0.849722,-1.420602,-2.72202,0.865407,0.692945,-16.834298,-0.047073,1.637021,-1.007818,0.765469,5.968964,c1
1.275503,2.28002,7.894654,-0.427317,0.502668,-3.231668,0.258896,1.525745,1.317186,0.739855,-0.221536,c4
0.078388,0.980849,2.422522,0.268235,0.203294,6.440795,-0.793879,1.340645,0.993856,-2.559914,-4.043033,c3
0.122552,-1.348082,-0.108188,-0.349174,0.696432,41.475444,0.473004,1.841921,0.598534,0.513011,-1.044701,c4
