region-centroid-col	region-centroid-row	vedge-mean	vegde-sd	hedge-mean	hedge-sd	intensity-mean	rawred-mean	rawblue-mean	rawgreen-mean	exred-mean	exblue-mean	exgreen-mean	value-mean	saturation-mean	hue-mean
27	112	0.222222	0.344265	0.111111	0.272166	0.148148	0	0.444444	0	-0.444444	0.888889	-0.444444	0.444444	0.222222	-20.944
104	137	0.277778	0.151852	0.277778	0.151852	37.037	211.111	711.111	188.889	-477.778	102.222	-544.444	711.111	0.731922	-205.845
25	138	127.778	114.342	0.722222	0.490653	518.518	2	933.333	422.222	-955.556	124.444	-288.889	933.333	0.790011	-240.681
42	203	0.944445	0.64693	605.556	246.231	545.185	486.667	671.111	477.778	-175.556	377.778	-202.222	671.111	0.289793	-204.654
58	122	0.277778	0.107407	0.555556	0.118519	562.963	7	666.667	322.222	411.111	311.111	-722.222	722.222	0.551587	-0.964797
217	148	205.556	255.185	105.556	0.507408	290.741	214.444	415.556	242.222	-228.889	374.444	-145.556	415.556	0.483771	-223.797
147	92	111.111	0.429631	138.889	224.074	234.444	227.778	30	175.556	-2	196.667	-176.667	30	0.414356	-165.393
206	64	0.055556	0.136083	0.277778	0.136083	57.037	366.667	103.333	311.111	-611.111	138.889	-777.778	103.333	0.69798	-201.543
47	89	0.555556	0.172133	361.111	383.792	142.222	102.222	221.111	103.333	-12	236.667	-116.667	221.111	0.548825	-210.731
91	247	266.667	124.722	222.222	142.465	126.296	955.556	124.444	158.889	-922.222	-0.555556	977.778	158.889	0.401833	255.309
69	92	188.889	451.852	2	102.222	193.704	202.222	233.333	145.556	255.556	118.889	-144.444	233.333	0.376574	-140.824
2	171	194.444	121.868	366.667	312.694	457.778	41	563.333	40	-143.333	316.667	-173.333	563.333	0.287983	-203.293
229	195	416.667	227.792	411.111	224.763	477.037	424.444	588.889	417.778	-157.778	335.556	-177.778	588.889	0.290278	-20.527
248	153	0.277778	0.062963	0.111111	0.02963	0.37037	0	111.111	0	-111.111	222.222	-111.111	111.111	0.888889	-20.944
102	30	0.944447	0.879816	0.611111	0.772202	125.407	115.111	141	120.111	-308.889	467.778	-158.889	141	0.183565	-229.599
250	160	211.111	118.519	155.556	274.074	428.148	364.444	553.333	366.667	-191.111	375.556	-184.444	553.333	0.347142	-210.232
194	57	0.611109	0.418515	116.667	0.38889	135.963	129.889	146.222	131.778	-182.222	307.778	-125.556	146.222	0.111695	-221.505
17	98	0.722222	0.712325	0.666667	0.730297	151.852	0.333333	288.889	133.333	-355.556	411.111	-0.555556	288.889	0.916667	-24.238
231	123	0.666667	0.088889	0.388889	0.151852	581.482	711.111	688.889	344.444	388.889	322.222	-711.111	733.333	0.531746	-0.988413
29	111	0.388889	0.240741	0.611111	0.151852	540.741	688.889	633.333	3	444.444	277.778	-722.222	688.889	0.564153	-0.897859
23	113	0.611111	0.285185	0.666667	0.488889	140.741	0.111111	344.444	0.666667	-388.889	611.111	-222.222	344.444	0.981482	-223.756
162	159	216.667	0.960324	222.222	145.551	261.111	252.222	295.556	235.556	-266.667	103.333	-766.667	295.556	0.202846	-180.255
127	120	166.667	0.844445	322.222	402.963	236.667	221.111	304.444	184.444	-466.667	203.333	-156.667	304.444	0.394863	-176.489
63	179	0.666667	0.222222	155.556	0.562963	118.148	977.778	944.444	162.222	-611.111	-711.111	132.222	162.222	0.419762	204.457
129	91	272.778	752.241	252.778	377.93	442.963	384.444	526.667	417.778	-175.556	251.111	-755.556	526.667	0.348885	-232.027
139	113	0.944444	0.975629	0.666667	0.421636	293.333	248.889	37	261.111	-133.333	23	-966.667	37	0.327385	-219.983
184	145	0.944445	0.490654	177.778	0.934919	340.741	233.333	577.778	211.111	-322.222	711.111	-388.889	577.778	0.656614	-203.651
197	182	222.222	125.904	344.444	282.581	558.519	501.111	691.111	483.333	-172.222	397.778	-225.556	691.111	0.300643	-200.156
114	181	111.111	0.385186	0.888889	10.963	199.259	158.889	187.778	251.111	-121.111	-344.444	155.556	251.111	0.366581	242.082
86	20	0.944447	102.017	194.444	106.284	651.852	564.444	816.667	574.444	-262.222	494.444	-232.222	816.667	0.309556	-213.303
8	199	166.667	0.788811	138.889	0.712325	15	133.333	117.778	198.889	-5	-966.667	146.667	198.889	0.408885	19.053
144	118	0.555556	0.385185	0.666667	0.4	644.444	755.556	811.111	366.667	333.333	5	-833.333	844.444	0.56433	-113.454
128	15	0.77778	0.272168	0.555556	0.620632	129.259	118.333	144	125.444	-327.778	442.222	-114.444	144	0.17818	-238.244
220	220	227.778	112.963	227.778	415.185	644.444	566.667	533.333	833.333	-233.333	-333.333	566.667	833.333	0.427354	198.437
92	121	144.444	182.168	205.556	205.931	14.963	955.556	234.444	118.889	-162.222	254.444	-922.222	234.444	0.596422	-223.536
79	62	0.555556	0.385184	0.888887	0.607405	110.185	100.667	127.111	102.778	-285.556	507.778	-222.222	127.111	0.208013	-217.815
219	176	211.111	185.792	511.111	284.149	602.963	533.333	756.667	518.889	-208.889	461.111	-252.222	756.667	0.314462	-203.065
110	182	238.889	179.402	255.556	155.873	463.704	426.667	563.333	401.111	-111.111	298.889	-187.778	563.333	0.287646	-193.005
32	206	283.333	177.326	561.111	280.806	576.296	504.444	721.111	503.333	-215.556	434.444	-218.889	721.111	0.30568	-208.593
177	131	0.444444	0.42963	0.777778	0.207407	596.296	755.556	666.667	366.667	477.778	211.111	-688.889	755.556	0.515873	-0.804846
103	39	0.499997	0.299997	111.111	0.429627	127.519	116.556	142.889	123.111	-328.889	461.111	-132.222	142.889	0.184263	-235.296
8	102	188.889	185.185	194.444	326.296	179.259	185.556	218.889	133.333	188.889	118.889	-137.778	218.889	0.390329	-144.704
235	249	161.111	242.594	266.667	150.554	228.519	197.778	212.222	275.556	-922.222	-488.889	141.111	275.556	0.28661	228.263
205	83	245.556	688.074	833.333	121.244	232.963	197.778	285.556	215.556	-105.556	157.778	-522.222	285.556	0.504161	-232.134
104	147	311.111	218.751	466.667	259.914	497.778	437.778	624.444	431.111	-18	38	-20	624.444	0.309106	-205.638
169	117	122.222	0.620632	111.111	129.386	312.593	274.444	39	273.333	-114.444	232.222	-117.778	39	0.30715	-208.891
127	118	172.222	152.963	344.444	94.963	227.407	215.556	29	176.667	-355.556	187.778	-152.222	29	0.390398	-170.739
197	156	0.944444	0.490653	205.556	170.511	169.259	134.444	155.556	217.778	-104.444	-411.111	145.556	217.778	0.384638	236.358
61	104	138.889	0.729627	144.444	0.740741	573.333	527.778	682.222	51	-136.667	326.667	-19	682.222	0.252203	-198.522
34	137	0.5	0.166667	111.111	0.474074	585.185	777.778	644.444	333.333	577.778	177.778	-755.556	777.778	0.573633	-0.744272
60	196	144.444	104.704	444.444	199.629	511.481	453.333	633.333	447.778	-174.444	365.556	-191.111	633.333	0.297689	-205.926
121	134	0.222222	0.02963	0.833333	0.077778	166.667	0.666667	4	0.333333	-3	7	-4	4	0.937037	-201.314
31	96	233.333	3.6	277.778	616.296	377.778	1	8	233.333	-833.333	126.667	-433.333	8	0.909236	-226.821
83	133	233.333	213.957	116.667	106.979	486.667	415.556	625.556	418.889	-213.333	416.667	-203.333	625.556	0.339145	-211.179
93	195	183.333	120.646	405.556	212.307	615.926	546.667	766.667	534.444	-207.778	452.222	-244.444	766.667	0.305593	-203.712
33	149	0.555556	0.251852	0.722222	0.151852	544.444	411.111	866.667	355.556	-4	966.667	-566.667	866.667	0.578339	-19.857
104	41	0.388889	0.327731	0.833333	0.586896	112.111	99	129.333	108	-393.333	516.667	-123.333	129.333	0.234493	-240.455
202	71	0.944444	0.574134	0.777777	0.45542	383.704	378.889	421.111	351.111	-144.444	112.222	-977.778	421.111	0.166047	-167.592
97	21	0.944444	0.611615	133.333	0.869227	126.815	115	142.889	122.556	-354.444	482.222	-127.778	142.889	0.195127	-237.781
9	236	183.333	345.556	305.556	552.963	110.741	944.444	944.444	143.333	-488.889	-488.889	977.778	143.333	0.376554	208.323
225	58	0.333334	0.421637	0.444445	0.344265	833.333	555.556	141.111	533.333	-833.333	173.333	-9	141.111	0.622222	-206.856
245	73	822.222	627.399	107.222	76.809	466.667	321.111	701.111	377.778	-436.667	703.333	-266.667	701.111	0.549032	-225.125
105	139	0.277778	0.107407	0.833333	0.522222	611.111	755.556	722.222	355.556	433.333	333.333	-766.667	755.556	0.532628	-0.965946
4	201	272.222	167.885	522.222	312.457	537.037	471.111	672.222	467.778	-197.778	405.556	-207.778	672.222	0.308859	-207.523
235	196	166.667	133.333	222.222	114.827	472.593	417.778	585.556	414.444	-164.444	338.889	-174.444	585.556	0.294238	-207.462
247	174	311.111	268.052	316.667	15.456	561.852	494.444	708.889	482.222	-202.222	441.111	-238.889	708.889	0.323021	-203.735
124	191	3.5	273.861	327.778	280.013	597.407	528.889	747.778	515.556	-205.556	451.111	-245.556	747.778	0.313611	-203.548
232	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	134	0.666667	0.088889	0.611111	0.240741	296.296	111.111	644.444	133.333	-555.556	104.444	-488.889	644.444	0.829233	-213.309
190	188	2	156.347	227.778	178.159	497.037	446.667	617.778	426.667	-151.111	362.222	-211.111	617.778	0.309236	-198.456
121	102	294.444	185.492	122.222	0.860662	516.667	471.111	623.333	455.556	-136.667	32	-183.333	623.333	0.2694	-199.488
112	114	0.722222	0.062963	0.666667	0.044444	525.926	655.556	611.111	311.111	388.889	255.556	-644.444	666.667	0.534392	-0.91061
76	200	277.778	0.779364	433.333	28.829	563.704	504.444	696.667	49	-177.778	398.889	-221.111	696.667	0.296836	-202.117
2	198	0.888889	0.620633	194.444	135.674	121.852	966.667	105.556	163.333	-755.556	-488.889	124.444	163.333	0.415772	222.128
162	159	216.667	0.960324	222.222	145.551	261.111	252.222	295.556	235.556	-266.667	103.333	-766.667	295.556	0.202846	-180.255
115	183	0.777778	0.385185	2	146.667	181.111	14	173.333	23	-123.333	-233.333	146.667	23	0.392364	24.832
181	115	0.222224	0.02963	144.445	122.964	132.778	123.222	145.333	129.778	-286.667	376.667	-9	145.333	0.152134	-240.548
71	95	211.111	362.963	266.667	355.556	951.852	477.778	154.444	833.333	-142.222	177.778	-355.556	154.444	0.698902	-244.501
91	54	0.833333	0.408248	0.833335	0.658283	110	978.889	127.111	105	-363.333	513.333	-15	127.111	0.229674	-234.574
116	211	172.222	112.963	161.111	170.741	137.407	111.111	123.333	177.778	-788.889	-422.222	121.111	177.778	0.375346	229.204
217	145	0.555556	0.162963	0.722222	0.062963	52.963	633.333	655.556	3	311.111	377.778	-688.889	7	0.564153	-106.897
10	190	266.667	697.778	2.5	265.555	32.963	293.333	411.111	284.444	-108.889	244.444	-135.556	411.111	0.305705	-202.004
23	188	166.667	0.488888	738.889	372.185	305.926	274.444	377.778	265.556	-944.444	215.556	-121.111	377.778	0.284148	-201.451
90	237	244.444	132.777	272.222	267.845	222.222	175.556	196.667	294.444	-14	-766.667	216.667	294.444	0.413746	228.029
23	55	222.222	367.407	177.778	0.785185	234.444	216.667	311.111	175.556	-533.333	23	-176.667	311.111	0.43507	-177.116
109	76	1.5	0.691214	0.388889	0.327731	517.778	476.667	615.556	461.111	-123.333	293.333	-17	615.556	0.250705	-198.992
8	79	127.778	228.518	211.111	0.518519	168.148	173.333	21	121.111	155.556	125.556	-141.111	21	0.422337	-145.311
78	69	1.5	114.444	161.111	144.074	243.333	22	325.556	184.444	-7	246.667	-176.667	325.556	0.431547	-18.112
110	92	188.889	402.963	227.778	352.963	744.444	322.222	126.667	644.444	-126.667	156.667	-3	126.667	0.759012	-245.218
26	91	2	217.778	255.556	216.296	197.407	197.778	245.556	148.889	0.111111	144.444	-145.556	245.556	0.394157	-155.225
140	116	0.944445	0.285185	0.888889	0.074074	221.111	213.333	281.111	168.889	-233.333	18	-156.667	281.111	0.398448	-167.031
136	216	277.778	132.777	272.222	298.453	150.741	114.444	132.222	205.556	-108.889	-555.556	164.444	205.556	0.441675	228.457
225	244	338.889	219.511	3	152.023	122.593	103.333	933.333	171.111	-577.778	-877.778	145.556	171.111	0.480149	19.879
13	149	0.888889	0.785185	1	124.444	551.852	411.111	877.778	366.667	-422.222	977.778	-555.556	877.778	0.588163	-200.911
253	75	0.666668	0.266666	0.888888	0.385187	885.556	72	115.889	777.778	-496.667	82	-323.333	115.889	0.378682	-2.232
218	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192	239	2.5	243.333	227.778	130.741	151.481	122.222	145.556	186.667	-877.778	-177.778	105.556	186.667	0.344304	248.244
243	94	0.666667	0.311111	0.222222	0.02963	118.519	0.222222	322.222	0.111111	-288.889	611.111	-322.222	322.222	0.977778	-207.124
228	191	144.444	0.620633	233.333	119.257	492.222	44	605.556	431.111	-156.667	34	-183.333	605.556	0.289582	-204.052
145	170	127.778	0.574134	122.222	0.860663	164.074	127.778	168.889	195.556	-108.889	144.444	944.444	195.556	0.346719	273.707
230	162	166.667	107.497	0.944444	0.574134	173.333	137.778	158.889	223.333	-106.667	-433.333	15	223.333	0.382522	235.037
93	236	177.778	26.963	2	0.933333	125.185	955.556	107.778	172.222	-888.889	-522.222	141.111	172.222	0.447247	22.672
86	179	2	128.236	355.556	307.439	505.556	457.778	621.111	437.778	-143.333	346.667	-203.333	621.111	0.296547	-197.866
166	180	144.444	158.519	733.333	459.556	314.444	286.667	377.778	278.889	-833.333	19	-106.667	377.778	0.252953	-202.103
78	60	0.444447	0.207408	0.777777	0.385185	109.778	995.556	128.222	101.556	-306.667	553.333	-246.667	128.222	0.223364	-216.692
180	179	227.778	250.741	455.556	727.407	354.815	313.333	441.111	31	-124.444	258.889	-134.444	441.111	0.301166	-20.752
150	158	216.667	163.333	138.889	0.418518	844.444	7	122.222	611.111	-433.333	113.333	-7	122.222	0.503086	-194.345
124	162	138.889	112.963	2	0.888889	10.037	8	145.556	755.556	-611.111	135.556	-744.444	145.556	0.479931	-202.931
137	147	155.556	127.408	205.556	281.852	272.222	205.556	386.667	224.444	-20	343.333	-143.333	386.667	0.468165	-220.457
206	57	105.556	0.196297	0.888889	0.340743	122.333	111.333	139	116.667	-33	50	-17	139	0.198924	-229.717
67	136	672.222	370.835	266.667	319.722	155.185	9	253.333	122.222	-195.556	294.444	-988.889	253.333	0.660813	-230.751
148	192	4	218.072	494.444	386.676	581.111	517.778	72	505.556	-19	416.667	-226.667	72	0.299308	-203.405
179	63	0.999997	0.516398	622.222	567.516	105.593	926.667	123.222	100.889	-387.778	528.889	-141.111	123.222	0.248136	-237.528
180	141	0.055556	0.136083	0.055556	0.136083	0.037037	0	0.111111	0	-0.111111	0.222222	-0.111111	0.111111	0.111111	-20.944
168	13	133.333	0.444445	133.333	0.400002	130.407	119.667	145.444	126.111	-322.222	451.111	-128.889	145.444	0.177191	-235.524
251	173	216.667	183.485	238.889	123.678	567.778	498.889	715.556	488.889	-206.667	443.333	-236.667	715.556	0.318366	-20.482
231	124	344.444	14.963	183.333	643.334	3	144.444	588.889	166.667	-466.667	866.667	-4	588.889	0.895369	-211.894
192	157	105.556	0.507408	0.777778	0.162963	183.333	138.889	172.222	238.889	-133.333	-333.333	166.667	238.889	0.418184	243.862
130	102	727.778	737.963	944.444	909.186	143.704	101.111	202.222	127.778	-127.778	175.556	-477.778	202.222	0.575126	-237.894
70	44	244.444	209.408	233.333	213.958	122.593	112	136.889	118.889	-317.778	428.889	-111.111	136.889	0.181821	-238.466
108	111	0.555555	0.162963	255.556	0.385187	381.481	411.111	555.556	177.778	0.888889	522.222	-611.111	555.556	0.715608	-143.724
238	118	0.333333	0.177778	0.777778	0.074074	5	622.222	622.222	255.556	366.667	366.667	-733.333	666.667	0.617063	-10.472
190	105	188.889	22.963	216.667	167.778	457.407	412.222	563.333	396.667	-135.556	317.778	-182.222	563.333	0.295992	-199.608
219	80	205.556	290.147	294.444	108.355	144.815	113.333	203.333	117.778	-944.444	175.556	-811.111	203.333	0.43286	-21.389
131	234	0.833333	0.3	0.888889	0.607407	574.074	4	444.444	877.778	-522.222	-388.889	911.111	877.778	0.556614	219.357
159	111	0.444445	0.074074	0.611111	0.151852	592.593	766.667	688.889	322.222	522.222	288.889	-811.111	766.667	0.581349	-0.872666
210	232	183.333	120.646	1.5	17.224	881.481	655.556	722.222	126.667	-677.778	-477.778	115.556	126.667	0.491388	220.132
116	184	222.222	211.852	106.111	450.852	317.037	287.778	38	283.333	-877.778	188.889	-101.111	383.333	0.250721	-221.546
163	210	155.556	0.544331	1.5	0.960324	118.519	933.333	888.889	173.333	-755.556	-888.889	164.444	173.333	0.48874	204.373
123	183	111.111	0.651852	633.333	369.333	322.593	294.444	391.111	282.222	-844.444	205.556	-121.111	391.111	0.266436	-197.077
63	19	244.444	118.634	144.444	0.886106	451.852	38	587.778	387.778	-215.556	407.778	-192.222	587.778	0.355227	-213.368
157	221	105.556	0.64693	122.222	0.620633	121.111	102.222	811.111	18	-566.667	-12	176.667	18	0.54918	187.715
233	159	2.5	0.522222	127.778	157.407	662.963	511.111	101.111	466.667	-455.556	104.444	-588.889	101.111	0.541667	-199.944
86	193	327.778	165.216	222.222	180.944	614.074	536.667	765.556	54	-232.222	454.444	-222.222	765.556	0.299579	-210.937
188	190	194.444	0.975629	205.556	110.387	488.889	442.222	60	424.444	-14	333.333	-193.333	60	0.292307	-198.631
59	120	216.667	198.606	144.444	186.984	190.741	105.556	331.111	135.556	-255.556	421.111	-165.556	331.111	0.681266	-223.126
166	110	0.611111	0.24074	211.111	22.963	292.963	23	404.444	244.444	-188.889	334.444	-145.556	404.444	0.431825	-218.202
36	21	0.999997	0.799994	133.333	0.488889	129.852	120.667	142.556	126.333	-275.556	381.111	-105.556	142.556	0.153497	-236.488
164	83	2.5	607.777	155.556	0.785184	662.593	602.222	796.667	588.889	-181.111	402.222	-221.111	796.667	0.260329	-202.777
160	110	0.833333	0.691214	0.444444	0.272165	316.296	272.222	393.333	283.333	-132.222	231.111	-988.889	393.333	0.307444	-218.724
10	61	222.222	318.518	311.111	718.518	18.963	186.667	242.222	14	-0.888889	157.778	-148.889	242.222	0.419522	-159.121
252	201	461.111	549.512	555.556	579.527	402.963	357.778	49	361.111	-135.556	261.111	-125.556	49	0.275368	-217.583
119	181	0.777777	0.750308	327.778	16.113	214.074	165.556	196.667	28	-145.556	-522.222	197.778	28	0.409551	237.885
171	187	294.445	173.098	266.667	243.128	483.704	433.333	601.111	416.667	-151.111	352.222	-201.111	601.111	0.306725	-199.855
37	126	0.388889	0.062963	0.444445	0.251852	577.778	744.444	677.778	311.111	5	3	-8	744.444	0.581349	-0.895807
128	116	0.777778	0.696296	0.833333	0.922222	196.296	0.222222	5	0.666667	-522.222	911.111	-388.889	5	0.970238	-216.343
73	194	322.222	233.492	461.111	335.604	607.778	534.444	761.111	527.778	-22	46	-24	761.111	0.309253	-206.055
151	147	0.444445	0.42963	0.722222	0.107407	603.704	566.667	922.222	322.222	-111.111	955.556	-844.444	955.556	0.652248	-150.837
203	120	333.333	391.111	427.778	926.296	494.074	448.889	593.333	44	-135.556	297.778	-162.222	593.333	0.263467	-203.524
231	30	0.722222	0.712325	3	279.682	703.704	477.778	116.667	466.667	-677.778	138.889	-711.111	116.667	0.613718	-204.728
39	138	111.111	0.501848	238.889	163.865	546.296	491.111	667.778	48	-165.556	364.444	-198.889	667.778	0.280911	-202.966
19	63	127.778	157.407	211.111	30.963	209.259	196.667	277.778	153.333	-377.778	205.556	-167.778	277.778	0.44725	-172.683
174	115	244.444	340.741	366.667	122.667	294.815	231.111	401.111	252.222	-191.111	318.889	-127.778	401.111	0.421493	-221.866
38	71	0.722221	0.490655	0.888888	0.720081	122.185	111.444	138.333	116.778	-322.222	484.444	-162.222	138.333	0.194316	-23.012
46	235	194.444	184.074	172.222	357.407	108.889	755.556	933.333	157.778	-10	-466.667	146.667	157.778	0.520399	231.624
156	32	0.777774	0.162964	261.111	104.074	136.296	129.778	146.333	132.778	-195.556	301.111	-105.556	146.333	0.113055	-228.076
190	162	211.111	398.518	139.444	155.13	413.333	35	511.111	378.889	-19	293.333	-103.333	513.333	0.298471	-249.461
126	141	138.889	135.185	0.888889	0.82963	325.926	0.444444	766.667	166.667	-844.444	132.222	-477.778	766.667	0.953086	-225.712
58	19	161.111	0.418515	1.5	127.777	129.926	121	142.667	126.111	-267.778	382.222	-114.444	142.667	0.151812	-234.076
197	121	216.667	173.628	0.944444	0.904721	41.037	374.444	494.444	362.222	-107.778	252.222	-144.444	494.444	0.280578	-199.554
104	122	0.444445	0.02963	0.5	0.166667	640.741	811.111	722.222	388.889	511.111	244.444	-755.556	811.111	0.520062	-0.83212
81	158	283.333	114.444	144.444	176.296	21.037	167.778	29	173.333	-127.778	238.889	-111.111	29	0.41916	-21.427
241	218	177.778	34.963	166.667	102.222	844.444	544.444	733.333	125.556	-9	-333.333	123.333	125.556	0.569266	236.144
208	240	105.556	0.862963	244.444	500.741	141.481	108.889	13	185.556	-977.778	-344.444	132.222	185.556	0.421621	239.249
203	83	0.388889	0.136083	0.222222	0.403687	170.741	128.889	248.889	134.444	-125.556	234.444	-108.889	248.889	0.481852	-214.376
217	130	233.333	253.333	144.444	0.474074	213.704	157.778	318.889	164.444	-167.778	315.556	-147.778	318.889	0.505441	-213.492
4	126	116.667	0.744446	0.944445	0.596297	578.148	523.333	704.444	506.667	-164.444	378.889	-214.444	704.444	0.280738	-200.603
77	186	2	266.667	233.333	355.556	34.963	311.111	434.444	303.333	-115.556	254.444	-138.889	434.444	0.303377	-203.664
200	215	155.556	0.958394	472.222	264.505	23.037	171.111	225.556	294.444	-177.778	-144.444	192.222	294.444	0.420767	256.105
83	114	138.889	112.963	194.444	0.596297	198.519	20	246.667	148.889	0.444444	144.444	-148.889	246.667	0.394964	-150.866
240	190	155.556	0.750309	133.333	109.545	201.111	158.889	175.556	268.889	-126.667	-766.667	203.333	268.889	0.409309	225.223
107	129	0.555556	0.562963	0.888889	0.874074	666.667	844.444	755.556	4	533.333	266.667	-8	844.444	0.530556	-0.843904
204	156	0.5	0.278886	2	0.557773	237.037	173.333	254.444	283.333	-191.111	522.222	138.889	283.333	0.389034	286.493
200	189	111.111	108.866	316.667	100.554	496.667	451.111	608.889	43	-136.667	336.667	-20	608.889	0.29381	-197.322
173	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	201	144.444	0.918519	0.944444	0.551852	777.778	622.222	555.556	115.556	-466.667	-666.667	113.333	115.556	0.543201	198.299
75	103	138.889	152.963	188.889	10.963	18.963	202.222	227.778	138.889	377.778	114.444	-152.222	227.778	0.388385	-133.413
145	102	0.888889	0.607408	261.111	148.519	230.741	221.111	297.778	173.333	-288.889	201.111	-172.222	297.778	0.417763	-168.544
32	158	0.944445	0.862963	0.833333	0.611111	796.296	633.333	118.889	566.667	-488.889	117.778	-688.889	118.889	0.520578	-198.283
18	145	0.388889	0.018519	0.611111	0.374074	392.593	555.556	4	222.222	488.889	0.222222	-511.111	555.556	0.600529	-0.57094
182	197	216.667	0.691215	238.889	158.348	128.519	104.444	127.778	153.333	-722.222	-0.222222	744.444	153.333	0.322069	262.821
174	59	0.833335	0.349603	133.333	0.8165	122.037	110.556	138.778	116.778	-344.444	502.222	-157.778	138.778	0.203326	-232.317
252	194	216.667	0.781736	205.556	202.667	185.556	15	153.333	253.333	-106.667	-966.667	203.333	253.333	0.422491	212.652
28	188	144.444	14.963	511.111	190.074	29.963	268.889	364.444	265.556	-922.222	194.444	-102.222	364.444	0.275863	-208.357
198	185	133.333	122.927	2.5	165.664	502.222	454.444	613.333	438.889	-143.333	333.333	-19	613.333	0.285554	-200.718
243	41	1	0.355559	0.277779	0.151852	135.222	128.444	145.889	131.333	-203.333	32	-116.667	145.889	0.119532	-227.023
230	98	0.388889	0.151852	0.388889	0.062963	140.741	0	411.111	0.111111	-422.222	811.111	-388.889	411.111	1	-211.372
186	173	144.444	0.829631	211.111	198.519	171.481	135.556	155.556	223.333	-107.778	-477.778	155.556	223.333	0.396433	233.274
83	117	183.333	13.784	0.722222	0.490653	171.111	145.556	23	137.778	-766.667	176.667	-10	23	0.402203	-200.514
100	194	172.222	259.415	322.222	150.062	615.556	547.778	762.222	536.667	-203.333	44	-236.667	762.222	0.295908	-204.272
51	56	0.888887	0.162963	0.722221	0.107408	126.444	116.222	141.667	121.444	-306.667	456.667	-15	141.667	0.179483	-230.766
212	239	194.444	145.169	233.333	282.056	103.704	766.667	966.667	137.778	-811.111	-211.111	102.222	137.778	0.445969	242.638
217	73	0.888889	0.785185	172.222	0.862962	485.185	177.778	966.667	311.111	-922.222	144.444	-522.222	966.667	0.822507	-226.818
116	238	116.667	0.877777	105.556	228.518	851.852	744.444	566.667	124.444	-322.222	-855.556	117.778	124.444	0.54054	184.473
112	102	0.555555	0.207407	155.556	0.474074	337.037	0.555556	766.667	188.889	-844.444	128.889	-444.444	766.667	0.940741	-227.516
235	196	166.667	133.333	222.222	114.827	472.593	417.778	585.556	414.444	-164.444	338.889	-174.444	585.556	0.294238	-207.462
191	107	205.556	152.631	103.333	301.109	292.222	268.889	358.889	248.889	-7	20	-13	358.889	0.311552	-187.716
86	88	205.556	188.518	172.222	339.629	211.481	214.444	263.333	156.667	0.888889	155.556	-164.444	263.333	0.405118	-151.256
225	181	116.667	0.862812	183.333	132.916	553.333	49	687.778	482.222	-19	403.333	-213.333	687.778	0.300006	-205.319
57	117	0.444445	0.207407	0.388889	0.062963	633.333	766.667	744.444	388.889	4	333.333	-733.333	8	0.510362	-0.983947
226	110	0.333333	0.088889	0.5	0.211111	166.667	0.111111	444.444	0.444444	-466.667	833.333	-366.667	444.444	0.977778	-215.598
152	98	7	38.873	105.556	0.772202	287.778	248.889	371.111	243.333	-116.667	25	-133.333	371.111	0.346398	-204.294
21	90	0.666668	0.044444	0.777779	0.562963	113.481	105.889	128.556	106	-227.778	452.222	-224.444	128.556	0.179697	-209.781
85	223	177.778	104.704	194.444	151.168	147.407	126.667	115.556	20	-622.222	-955.556	157.778	20	0.423123	196.654
49	40	0.999999	0.421635	0.833333	0.72265	125.111	114	141.556	119.778	-333.333	493.333	-16	141.556	0.194537	-231.368
142	182	111.111	0.834444	277.778	20.512	436.296	403.333	528.889	376.667	-988.889	277.778	-178.889	528.889	0.286863	-190.498
234	110	0.833333	0.211111	0.5	0.566667	181.481	0.111111	488.889	0.444444	-511.111	922.222	-411.111	488.889	0.984127	-215.251
50	109	222.222	122.963	2	591.111	566.667	255.556	966.667	477.778	-933.333	12	-266.667	966.667	0.760734	-241.399
93	231	244.444	242.963	266.667	315.556	122.963	877.778	111.111	17	-105.556	-355.556	141.111	17	0.485216	239.131
172	183	288.889	168.215	405.556	307.258	563.333	504.444	70	485.556	-176.667	41	-233.333	70	0.305472	-199.758
146	72	0.944444	0.507407	166.667	0.577776	262.222	237.778	354.444	194.444	-733.333	276.667	-203.333	354.444	0.450926	-180.787
141	89	127.778	148.519	166.667	368.889	238.889	231.111	304.444	181.111	-233.333	196.667	-173.333	304.444	0.405022	-166.401
63	13	116.667	101.112	0.944445	0.685187	141.815	137.111	148.889	139.444	-141.111	212.222	-711.111	148.889	0.079806	-227.677
190	81	122.222	0.651852	183.333	0.344443	429.259	394.444	515.556	377.778	-104.444	258.889	-154.444	515.556	0.267251	-197.042
58	25	0.77778	0.501848	0.388889	0.327731	112.222	977.778	131.333	107.556	-433.333	573.333	-14	131.333	0.25541	-239.689
223	62	0.333333	0.298142	0.444444	0.501848	644.444	411.111	114.444	377.778	-7	15	-8	114.444	0.67037	-204.872
210	47	0.5	0.211113	0.666667	0.488889	971.111	825.556	121.444	873.333	-436.667	73	-293.333	121.444	0.320097	-222.322
202	140	0.722222	0.490653	0.444444	0.344265	103.704	0.777778	188.889	0.444444	-0.777778	255.556	-177.778	188.889	0.814815	-183.888
